air_date,weekday,start_hhmm,time_slot,channel,channel_type,brand,product_name,category,price,url
2026-08-20,목,05:35,새벽 03-06,GS샵,TV홈쇼핑,한생원,한생원 천연 육수팩 4팩(해물2 해장2) 천연버섯소금3종,기타,34900,https://m.gsshop.com/alia/aliaGate.gs?media=LGx&gourl=/prd/prd.gs?prdid=1028263499&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,05:35,새벽 03-06,K쇼핑,T커머스,도미솔,[도미솔] 절구통 보리 포기김치 10kg,식품,49900,http://m.kshop.co.kr/display/mc/product/6764082?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_6764082&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:35,새벽 03-06,K쇼핑,T커머스,HLB,HLB 어진 맥문동 진액,기타,129000,http://m.kshop.co.kr/display/mc/product/10373690?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_10373690&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,쇼핑엔티,T커머스,종근당 건강,[50%세일] 종근당건강 락토핏 당케어 프로 12통(12개월) + 저당밥솥,건강기능식품,139000,https://m.shoppingntmall.com/display/goods/28084736?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,K쇼핑,T커머스,필립스,필립스 스킨프로 S3885/00 전기면도기,기타,278000,http://m.kshop.co.kr/display/mc/product/10063090?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%A3%BC%EB%B0%A9/%EC%83%9D%ED%99%9C/%EC%95%A0%EA%B2%AC_10063090&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,K쇼핑,T커머스,지베르니,[G604] 지베르니 26SS 라이트점퍼 1종,패션의류,29900,http://m.kshop.co.kr/display/mc/product/8406678?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98/%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_8406678&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,쇼핑엔티,T커머스,태그 미,26SS 태그미 아트웍 티블라우스 5종,패션의류,39900,https://m.shoppingntmall.com/display/goods/27934029?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,쇼핑엔티,T커머스,예가,(50만원 세일)예가 안전가드 서랍형 흙침대 카우치,가구인테리어,899000,https://m.shoppingntmall.com/display/goods/28082250?mediaCode=MC04&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:36,새벽 03-06,K쇼핑,T커머스,베네통,베네통 26SS 니트 팝 컬렉션 3종,패션의류,139000,http://m.kshop.co.kr/display/mc/product/8739937?with_code=000155&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8A%A4%ED%8F%AC%EC%B8%A0/%EB%A0%88%EC%A0%80_8739937&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:37,새벽 03-06,K쇼핑,T커머스,에이스바이옴,[비에날씬](BNR17)다이어트유산균 9박스+프로틴14포+진공 스팀다리미,건강기능식품,548000,http://m.kshop.co.kr/display/mc/product/10084287?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88/%EA%B1%B4%EA%B0%95_10084287&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:40,새벽 03-06,NS홈쇼핑,TV홈쇼핑,백년농가,유기농 지리산 상황버섯쌀 20팩,식품,175000,https://m.nsmall.com/gate?ptnCd=481&hsmoa_userid=&target=/goods/35669184&hsmoa_code=moa
2026-08-20,목,05:40,새벽 03-06,NS홈쇼핑,TV홈쇼핑,[No brand names found.],에콕스 여성 라이크라 데님 3종,패션의류,69900,https://m.nsmall.com/gate?ptnCd=481&hsmoa_userid=&target=/goods/36121432&hsmoa_code=moa
2026-08-20,목,05:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,메이준,메이준뉴트리 두뇌엔 PS 포스파티딜세린 플러스 20박스(10개월분),기타,199000,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36103233&hsmoa_code=moa
2026-08-20,목,05:41,새벽 03-06,롯데홈쇼핑,TV홈쇼핑,NFL,"○ [런칭가 79,000원] NFL 여성 항공점퍼 1종",패션의류,39000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=160210&chl_dtl_no=2566413&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12890862&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:41,새벽 03-06,NS홈쇼핑,TV홈쇼핑,[No brand names found.],월드컵 여성 니트쿠션워킹화,뷰티,29900,https://m.nsmall.com/gate?ptnCd=536&hsmoa_userid=&target=/goods/36092678&hsmoa_code=moa
2026-08-20,목,05:45,새벽 03-06,CJ온스타일,TV홈쇼핑,대원,대원헬스 아스타 루지 20개월분,스포츠레저,138000,https://display.cjonstyle.com/m/item/2079534448?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,05:45,새벽 03-06,CJ온스타일,TV홈쇼핑,오모떼,26SS 시그니처 미라클 쉐이핑 팬티 8종,패션의류,59900,https://display.cjonstyle.com/m/item/2076568611?infl_cd=I0278&utm_medium=pcs&utm_source=hsmoa&channelCode=30002002&chn_cd=30002002&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,스포틀러,스포틀러 쉐이크보드 진동운동기,스포츠레저,148000,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11943573&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,TAF,[2026 NEW] TAF 무선 헤어스타일러,가전,109000,http://m.hnsmall.com/goods/view/81850902?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_None_81850902&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,GS샵,TV홈쇼핑,해즈픽,[해즈픽] 시그니처 케어칫솔20개+1개(무료체험),생활용품,99000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1109759209&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,[No brand names found.],신규 컬러 추가!! [지오베] 스팽클 크로스백+미니 니트백 2종 세트,패션의류,39800,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmoa&tgUrl=/goods/selectGoodsDetail.do?prdId=11944239
2026-08-20,목,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,종근당건강,[건강동행] 락토핏 코어맥스 16개월 (180포2통 + 30포4박스) + 핸디청소기,건강기능식품,99000,http://m.hnsmall.com/goods/view/83259559?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_None_83259559&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,현대홈쇼핑,TV홈쇼핑,올바른 파로,올바른 파로 효소 골드 5박스 (총 5개월분 150포),기타,29900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2248992980
2026-08-20,목,06:00,아침 06-09,공영쇼핑,TV홈쇼핑,오슬로,"[오슬로] 만능스텐볼(야채탈수,손질,채칼 6종 포함!)",기타,39900,http://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=hsmtv&tgUrl=/goods/selectGoodsDetail.do?prdId=11808045&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,홈앤쇼핑,TV홈쇼핑,신영 와코루,[SALE][매장동일] 26SS 신영와코루 아네타 여성 시어서커 파자마 2세트(핑크+크림),뷰티,59900,http://m.hnsmall.com/goods/view/81136382?channel_code=20397&utm_source=Hsmoa&utm_medium=AF&utm_campaign=TV_Underwear_81136382&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:00,아침 06-09,현대홈쇼핑,TV홈쇼핑,사임당,[더블세트] 사임당 발패치 60매+(방송에서만)10매,기타,59800,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=s61&slitmCd=2249536205&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:05,아침 06-09,CJ온스타일,TV홈쇼핑,바로톡,[숏딜] 바로톡 밀대걸레 세트,생활용품,29900,https://display.cjonstyle.com/m/item/2088731787?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:13,아침 06-09,W쇼핑,T커머스,윤방부 박사,윤방부 박사 넘버원 PS 5박스,기타,98000,https://m.w-shopping.co.kr/display/goods/25549446?mediaCode=MC04&hsmoa_userid=
2026-08-20,목,06:14,아침 06-09,W쇼핑,T커머스,몬타,(세트) 몬타 토네이도 팡팡 미니 청소기 풀세트,가전,55900,https://m.w-shopping.co.kr/display/goods/26320888?mediaCode=MC04&hsmoa_userid=
2026-08-20,목,06:15,아침 06-09,W쇼핑,T커머스,델리원,[방송에서만 50프로 반값세일] 델리원 젤리팝 밀폐 실리콘백 세트 (총14종),기타,78000,https://m.w-shopping.co.kr/display/goods/26230266?mediaCode=MC04&hsmoa_userid=
2026-08-20,목,06:15,아침 06-09,롯데홈쇼핑,TV홈쇼핑,여에스더,[♥3X 한 박스 더♥]여에스더 리포좀 글루타치온 다이렉트 12X 알파 네트워크 12박스+여에스더 글루타치온 3X 1박스,기타,394000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171633&chl_dtl_no=2584697&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918926&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,현대홈쇼핑,TV홈쇼핑,No brand names found.,[더현대적인] 패밀리세트 비에날씬 프로 12박스+프로틴 2주+플러스 2박스(20포)+글라스 에어프라이,건강기능식품,699000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=s60&slitmCd=2250960059&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,CJ온스타일,TV홈쇼핑,그레인 온,[50%Sale] 최신상 골드파로효소 캡슐레이션 30포 X 10박스 + 무선텀블러믹서기,가전,179000,https://display.cjonstyle.com/m/item/2091508965?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,롯데홈쇼핑,TV홈쇼핑,두뇌엔 닥터 PS,□[전고객 한 박스 더!]두뇌엔 닥터 PS 맥스 6박스 + 두뇌엔 닥터PS 70 혈당케어 1박스,건강기능식품,356000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171633&chl_dtl_no=2584697&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918722&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,GS샵,TV홈쇼핑,가히,가히 공주부양 볼륨부스터 샴푸 7통패키지(500ml*7+무료체험50ml*1),뷰티,158000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1133488064&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:15,아침 06-09,CJ온스타일,TV홈쇼핑,여에스더,[국민영양프로젝트] 여에스더 포스파티딜세린 10박스(5개월분)+블루베리퓨레,식품,89000,https://display.cjonstyle.com/m/item/2088286172?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,롯데홈쇼핑,TV홈쇼핑,프롬바이오,"[최신상]프롬바이오 위엔 매스틱 24주분 (1,100mg x 84캡슐 x 6박스)",기타,599000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171633&chl_dtl_no=2584697&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12906873&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:15,아침 06-09,현대홈쇼핑,TV홈쇼핑,No brand names found.,[현대단독] 패밀리세트 비에날씬 프로 12박스+비에날퀸 1박스+비에날씬 플러스 1박스,기타,699000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=m20&slitmCd=2248968602
2026-08-20,목,06:15,아침 06-09,GS샵,TV홈쇼핑,뉴트리코어,뉴트리코어 관절엔 난각막 DEM 12박스(12개월분),건강기능식품,648000,https://m.gsshop.com/alia/aliaGate.gs?media=LUz&gourl=/prd/prd.gs?prdid=1129034101&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:15,아침 06-09,CJ온스타일,TV홈쇼핑,[No brand names found.],오스템 와픽 UV 구강세정기 더블구성 (방송에서만 전용 혀클리너 2종 추가구성),가전,209000,https://display.cjonstyle.com/m/item/2083667811?infl_cd=I0101&utm_medium=pcs&utm_source=hsmoa&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:20,아침 06-09,현대홈쇼핑,TV홈쇼핑,No brand names found.,[TEDDY CREW] 테디크루 여성 나일론 웨더자켓 1종(N602W),패션의류,29900,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoatv&utm_medium=cps&utm_campaign=sale&ReferCode=dm1&slitmCd=2249662119
2026-08-20,목,06:20,아침 06-09,현대홈쇼핑,TV홈쇼핑,신영와코루,[신영와코루] 2026 로맨틱블룸 레이스 풀커버 브라팬티 10종 (5SET),패션의류,179000,https://www.hmall.com/md/pda/itemPtc?utm_source=homemoadata&utm_medium=cps&utm_campaign=sale&ReferCode=s61&slitmCd=2247625804&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,ssgshop,미분류,파나소닉,[NH카드][방송에서만 이구성이가격] 파나소닉 제트워셔 휴대용 구강세정기 (DJ11),가전,129000,https://m.shinsegaetvshopping.com/display/detail/20039329?inMediaCode=MC02&ckwhere=hsmser&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,NS홈쇼핑,TV홈쇼핑,[No brand names found.],그레이스빈 유기농 서리태 콩물 두유 1박스,식품,56000,https://m.nsmall.com/gate?ptnCd=538&hsmoa_userid=&target=/goods/35941418&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,ssgshop,미분류,나인 닷,[삼성카드][반값세일/나인닷] 지압 순환 머신 2 IN 1,기타,499000,https://m.shinsegaetvshopping.com/display/detail/20072234?inMediaCode=MC02&ckwhere=hsmser&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,NS홈쇼핑,TV홈쇼핑,카사베르디,카사베르디 유기농 레드와인비니거 3병,패션잡화,89000,https://m.nsmall.com/gate?ptnCd=538&hsmoa_userid=&target=/goods/36009504&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,롯데홈쇼핑,TV홈쇼핑,마미케어,마미케어 들깨미백크림 50g 4통+ 하트 뷰티 마사지기,뷰티,69900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12860891&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:30,아침 06-09,NS홈쇼핑,TV홈쇼핑,주영엔에스,뼈엔 MBP 1박스/1개월분,기타,69000,https://m.nsmall.com/gate?ptnCd=538&hsmoa_userid=&target=/goods/35841359&hsmoa_code=moa
2026-08-20,목,06:31,아침 06-09,bshop,미분류,라렌느,[라렌느] (최종가)(10종) 라렌느 요술 쿨링 팬티 패키지,패션의류,39900,http://m.skstoa.com/display/goods/61756777?orderMedia=62&mediaCode=EP08&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaoffair&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:31,아침 06-09,bshop,미분류,정말편한속옷,[정말편한속옷] (26SS)정말편한속옷 인견 브라팬티 4세트 패키지,패션의류,59900,http://m.skstoa.com/display/goods/64812503?orderMedia=62&mediaCode=EP08&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaoffair&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:31,아침 06-09,bshop,미분류,닥터오기덤,[닥터오기덤] [닥터오기덤] [방송에서만] 닥터오기덤 앰플 인 마스크팩 100매,뷰티,49900,http://m.skstoa.com/display/goods/63124793?orderMedia=62&mediaCode=EP08&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaoffair&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:35,아침 06-09,K쇼핑,T커머스,필립스,필립스 스킨프로 S3885/00 전기면도기,기타,278000,http://m.kshop.co.kr/display/mc/product/10063090?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%A3%BC%EB%B0%A9/%EC%83%9D%ED%99%9C/%EC%95%A0%EA%B2%AC_10063090&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:35,아침 06-09,K쇼핑,T커머스,바로 인,(이찬원의 바로인)매직슬립온+슬리퍼 2종,패션잡화,69000,http://m.kshop.co.kr/display/mc/product/9054987?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8A%A4%ED%8F%AC%EC%B8%A0/%EB%A0%88%EC%A0%80_9054987&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:36,아침 06-09,쇼핑엔티,T커머스,비버리 힐스 폴로 클럽,"비버리힐즈폴로클럽 26SS 클래식 린넨셔츠 2종, 여성",패션의류,69900,https://m.shoppingntmall.com/display/goods/28067703?mediaCode=SH04&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:36,아침 06-09,K쇼핑,T커머스,아비투먼트,아비투먼트 플리츠 버킷백,기타,39000,http://m.kshop.co.kr/display/mc/product/8990189?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%8C%A8%EC%85%98%EC%8A%88%EC%A6%88/%EC%9E%A1%ED%99%94_8990189&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:36,아침 06-09,GS샵,TV홈쇼핑,살사랑,살사랑 631 파운데이세럼 본품3+브러쉬+퍼프2,뷰티,69800,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1080124315&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:36,아침 06-09,GS샵,TV홈쇼핑,메디필,최신상 메디필 멜라논앰플 RX 24.5 명품언니 풀패키지,뷰티,129000,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1118367303&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:36,아침 06-09,쇼핑엔티,T커머스,[No brand names found.],[50%세일] 골드 카무트 효소 12박스 + 파로 5봉 + 복부마사지기,기타,198000,https://m.shoppingntmall.com/display/goods/28268026?mediaCode=SH04&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:36,아침 06-09,GS샵,TV홈쇼핑,에콕스,에콕스 여성 썸머 리오셀 블렌디드 스판 팬츠 3종,패션의류,69900,https://m.gsshop.com/alia/aliaGate.gs?media=LVA&gourl=/prd/prd.gs?prdid=1126663108&hsmoa_userid=&hsmoa_code=moa&utm_source=nscreen&utm_medium=affiliate&utm_campaign=homeshopmoa
2026-08-20,목,06:37,아침 06-09,K쇼핑,T커머스,끌레드벨,끌레드벨 골드리프팅팩 본품5 대용량 세럼1,뷰티,69000,http://m.kshop.co.kr/display/mc/product/8318138?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88/%EC%9D%B4%EB%AF%B8%EC%9A%A9_8318138&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:37,아침 06-09,K쇼핑,T커머스,에콕스,에콕스 [리오셀 + 인견 시원한 팬츠] 26SS 여성 인견팬츠 3종,패션의류,69900,http://m.kshop.co.kr/display/mc/product/10036072?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98/%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_10036072&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:37,아침 06-09,K쇼핑,T커머스,알레스 버,[방송에서만 4통더] 탈모기능성 ! 알레스버 독일 맥주효모 샴푸 8통찬스,건강기능식품,119000,http://m.kshop.co.kr/display/mc/product/9674928?with_code=100315&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%ED%99%94%EC%9E%A5%ED%92%88/%EC%9D%B4%EB%AF%B8%EC%9A%A9_9674928&utm_content=mo_schedule&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:40,아침 06-09,롯데홈쇼핑,TV홈쇼핑,김오곤,★방송에서만 반값세일★[4박스] 김오곤 원장의 한방 다이어트 환 (5 g x 28포 x 4박스),기타,79900,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12914652&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:41,아침 06-09,NS홈쇼핑,TV홈쇼핑,[No brand names found.],하성 1등급 아카시꽃꿀 500gX5병,식품,59900,https://m.nsmall.com/gate?ptnCd=539&hsmoa_userid=&target=/goods/36077467&hsmoa_code=moa
2026-08-20,목,06:41,아침 06-09,롯데홈쇼핑,TV홈쇼핑,[No brand names found.],♥방송에서만 6개월 더♥토비콤 루테인 지아잔틴 플러스 12개월분(500 mgx30캡슐x12박스),건강기능식품,129000,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=171634&chl_dtl_no=2584694&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12918229&hsmoa_userid=&hsmoa_code=moa
2026-08-20,목,06:41,아침 06-09,NS홈쇼핑,TV홈쇼핑,테디 베어,[여성] 테디베어 인견 5부 팬츠 3종,패션의류,39900,https://m.nsmall.com/gate?ptnCd=539&hsmoa_userid=&target=/goods/36127581&hsmoa_code=moa
